Pseudo-terminal will not be allocated because stdin is not a terminal.
Allocated port 2 for remote forward to localhost:5173
You are not authenticated.
Your tunnel will expire in 60 minutes. Upgrade to Pinggy Pro to get unrestricted tunnels. https://dashboard.pinggy.io
https://cwitn-49-207-132-187.run.pinggy-free.link
https://ywplm-49-207-132-187.free.pinggy.net

RB: 0, SB: 0, TC: 0, AC: 4294967295               
RB: 0, SB: 0, TC: 1, AC: 0               
RB: 0, SB: 0, TC: 1, AC: 4294967295               
RB: 0, SB: 0, TC: 2, AC: 0               
RB: 0, SB: 0, TC: 2, AC: 4294967295               
RB: 0, SB: 0, TC: 3, AC: 0               
RB: 0, SB: 0, TC: 3, AC: 0               
RB: 9299, SB: 712653, TC: 6, AC: 6               
RB: 13964, SB: 965425, TC: 6, AC: 6               
RB: 13964, SB: 965425, TC: 6, AC: 6               
RB: 13964, SB: 965425, TC: 6, AC: 6               
RB: 13964, SB: 965425, TC: 6, AC: 6               
RB: 13964, SB: 965425, TC: 6, AC: 6               
RB: 13964, SB: 965425, TC: 6, AC: 6               
RB: 13964, SB: 965425, TC: 6, AC: 6               
RB: 13964, SB: 965425, TC: 6, AC: 6               
RB: 13964, SB: 965425, TC: 6, AC: 6               
RB: 17078, SB: 1215740, TC: 6, AC: 6               
RB: 17078, SB: 1215740, TC: 6, AC: 6               
RB: 17078, SB: 1215740, TC: 6, AC: 6               
RB: 17078, SB: 1215740, TC: 6, AC: 6               
RB: 17078, SB: 1215740, TC: 6, AC: 6               
RB: 17078, SB: 1215740, TC: 6, AC: 6               
RB: 17078, SB: 1215740, TC: 6, AC: 6               
RB: 17078, SB: 1215740, TC: 6, AC: 6               
RB: 17078, SB: 1215740, TC: 6, AC: 6               
RB: 17078, SB: 1215740, TC: 6, AC: 6               
RB: 17078, SB: 1215740, TC: 6, AC: 6               
RB: 17078, SB: 1215740, TC: 6, AC: 6               
RB: 17078, SB: 1215740, TC: 6, AC: 6               
RB: 21736, SB: 1300716, TC: 6, AC: 6               
RB: 21736, SB: 1300716, TC: 6, AC: 6               
RB: 21736, SB: 1300716, TC: 6, AC: 6               
RB: 21736, SB: 1300716, TC: 6, AC: 6               
RB: 22663, SB: 1304617, TC: 7, AC: 7               
RB: 22663, SB: 1304617, TC: 7, AC: 6               
RB: 22663, SB: 1304617, TC: 7, AC: 5               
RB: 22663, SB: 1304617, TC: 7, AC: 4               
RB: 22663, SB: 1304617, TC: 8, AC: 5               
RB: 22663, SB: 1304617, TC: 8, AC: 4               
RB: 22663, SB: 1304617, TC: 9, AC: 5               
RB: 22684, SB: 1304617, TC: 7, AC: 5               
RB: 22684, SB: 1304617, TC: 7, AC: 5               
RB: 22684, SB: 1304617, TC: 7, AC: 5               
RB: 22684, SB: 1304617, TC: 7, AC: 5               
RB: 22684, SB: 1304617, TC: 7, AC: 4               
RB: 22684, SB: 1304617, TC: 8, AC: 5               
RB: 22684, SB: 1304617, TC: 8, AC: 5               
RB: 22684, SB: 1304617, TC: 8, AC: 5               
RB: 22684, SB: 1304617, TC: 8, AC: 5               
RB: 25010, SB: 1306137, TC: 9, AC: 7               
RB: 25010, SB: 1306137, TC: 9, AC: 7               
RB: 25010, SB: 1306137, TC: 9, AC: 7               
RB: 25010, SB: 1306137, TC: 9, AC: 7               
RB: 25010, SB: 1306137, TC: 9, AC: 7               
RB: 25010, SB: 1306137, TC: 9, AC: 7               
RB: 25010, SB: 1306137, TC: 9, AC: 7               
RB: 25010, SB: 1306137, TC: 9, AC: 7               
RB: 25010, SB: 1306137, TC: 9, AC: 7               
RB: 25010, SB: 1306137, TC: 9, AC: 7               
RB: 25010, SB: 1306137, TC: 9, AC: 7               
RB: 25010, SB: 1306137, TC: 9, AC: 7               
RB: 25010, SB: 1306137, TC: 9, AC: 7               
RB: 25010, SB: 1306137, TC: 9, AC: 7               
RB: 25010, SB: 1306137, TC: 9, AC: 7               
RB: 31640, SB: 1306830, TC: 13, AC: 11               
RB: 31640, SB: 1306830, TC: 13, AC: 11               
RB: 31640, SB: 1306830, TC: 13, AC: 11               
RB: 31640, SB: 1306830, TC: 13, AC: 11               
RB: 31640, SB: 1306830, TC: 13, AC: 11               
RB: 31640, SB: 1306830, TC: 13, AC: 11               
RB: 31640, SB: 1306830, TC: 13, AC: 11               
RB: 31640, SB: 1306830, TC: 13, AC: 11               
RB: 31640, SB: 1306830, TC: 13, AC: 11               
RB: 31640, SB: 1306830, TC: 13, AC: 11               
RB: 31640, SB: 1306830, TC: 13, AC: 11               
RB: 31640, SB: 1306830, TC: 13, AC: 11               
RB: 31640, SB: 1306830, TC: 13, AC: 11               
RB: 31640, SB: 1306830, TC: 13, AC: 11               
RB: 31640, SB: 1306830, TC: 13, AC: 11               
RB: 31640, SB: 1306830, TC: 13, AC: 11               
RB: 31640, SB: 1306830, TC: 13, AC: 11               
RB: 39871, SB: 1307719, TC: 14, AC: 12               
RB: 39871, SB: 1307719, TC: 14, AC: 12               
RB: 39871, SB: 1307719, TC: 14, AC: 12               
RB: 39871, SB: 1307719, TC: 14, AC: 12               
RB: 39871, SB: 1307719, TC: 14, AC: 12               
RB: 39871, SB: 1307719, TC: 14, AC: 12               
RB: 39871, SB: 1307719, TC: 14, AC: 12               
RB: 39871, SB: 1307719, TC: 14, AC: 12               
RB: 39871, SB: 1307719, TC: 14, AC: 12               
RB: 43185, SB: 1308227, TC: 14, AC: 11               
RB: 43185, SB: 1308227, TC: 14, AC: 11               
RB: 43185, SB: 1308227, TC: 14, AC: 11               
RB: 43185, SB: 1308227, TC: 14, AC: 11               
RB: 43185, SB: 1308227, TC: 14, AC: 11               
RB: 43185, SB: 1308227, TC: 14, AC: 11               
RB: 43185, SB: 1308227, TC: 14, AC: 11               
RB: 43185, SB: 1308227, TC: 14, AC: 11               
RB: 43185, SB: 1308227, TC: 14, AC: 11               
RB: 45661, SB: 1308862, TC: 14, AC: 11               
RB: 45661, SB: 1308862, TC: 14, AC: 11               
RB: 45661, SB: 1308862, TC: 14, AC: 11               
RB: 45661, SB: 1308862, TC: 14, AC: 10               
RB: 45661, SB: 1308862, TC: 15, AC: 11               
RB: 45661, SB: 1308862, TC: 15, AC: 11               
RB: 45661, SB: 1308862, TC: 15, AC: 11               
RB: 45661, SB: 1308862, TC: 15, AC: 11               
RB: 45661, SB: 1308862, TC: 15, AC: 10               
RB: 45661, SB: 1308862, TC: 16, AC: 11               
RB: 48012, SB: 1310255, TC: 14, AC: 11               
RB: 48012, SB: 1310255, TC: 14, AC: 11               
RB: 48012, SB: 1310255, TC: 14, AC: 11               
RB: 48012, SB: 1310255, TC: 14, AC: 11               
RB: 48012, SB: 1310255, TC: 14, AC: 11               
RB: 48012, SB: 1310255, TC: 14, AC: 11               
RB: 48012, SB: 1310255, TC: 14, AC: 11               
RB: 48012, SB: 1310255, TC: 14, AC: 11               
RB: 48012, SB: 1310255, TC: 14, AC: 11               
RB: 52072, SB: 1310636, TC: 16, AC: 13               
RB: 52072, SB: 1310636, TC: 16, AC: 13               
RB: 52072, SB: 1310636, TC: 16, AC: 13               
RB: 52072, SB: 1310636, TC: 16, AC: 13               
RB: 52072, SB: 1310636, TC: 16, AC: 13               
RB: 52072, SB: 1310636, TC: 16, AC: 13               
RB: 52072, SB: 1310636, TC: 16, AC: 13               
RB: 52072, SB: 1310636, TC: 16, AC: 13               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 55434, SB: 1311017, TC: 20, AC: 17               
RB: 64506, SB: 1312472, TC: 20, AC: 17               
RB: 64506, SB: 1312472, TC: 20, AC: 17               
RB: 64506, SB: 1312472, TC: 20, AC: 17               
RB: 64506, SB: 1312472, TC: 20, AC: 17               
RB: 64506, SB: 1312472, TC: 20, AC: 17               
RB: 64506, SB: 1312472, TC: 20, AC: 17               
RB: 64506, SB: 1312472, TC: 20, AC: 17               
RB: 64506, SB: 1312472, TC: 20, AC: 17               
RB: 64506, SB: 1312472, TC: 20, AC: 17               
RB: 64506, SB: 1312472, TC: 20, AC: 17               
RB: 64506, SB: 1312472, TC: 20, AC: 17               
RB: 64506, SB: 1312472, TC: 20, AC: 17               
RB: 69444, SB: 1313107, TC: 20, AC: 15               
RB: 69444, SB: 1313107, TC: 20, AC: 15               
RB: 69444, SB: 1313107, TC: 20, AC: 15               
RB: 69444, SB: 1313107, TC: 20, AC: 15               
RB: 70263, SB: 1327074, TC: 20, AC: 15               
RB: 70263, SB: 1327074, TC: 20, AC: 13               
RB: 70263, SB: 1327074, TC: 20, AC: 12               
RB: 70263, SB: 1327074, TC: 21, AC: 13               
RB: 70263, SB: 1327074, TC: 21, AC: 12               
RB: 70263, SB: 1327074, TC: 22, AC: 13               
RB: 70284, SB: 1327074, TC: 20, AC: 13               
RB: 70305, SB: 1327074, TC: 20, AC: 13               
RB: 70326, SB: 1327074, TC: 20, AC: 13               
RB: 70347, SB: 1327074, TC: 20, AC: 13               
RB: 70368, SB: 1327074, TC: 20, AC: 13               
RB: 70368, SB: 1327782, TC: 20, AC: 13               
RB: 70368, SB: 1328749, TC: 20, AC: 13               
RB: 70368, SB: 1330354, TC: 20, AC: 13               
RB: 70368, SB: 1333524, TC: 20, AC: 13               
RB: 70368, SB: 1335414, TC: 20, AC: 13               
RB: 70368, SB: 1335414, TC: 20, AC: 13               
RB: 71150, SB: 1335414, TC: 21, AC: 14               
RB: 71150, SB: 1335459, TC: 21, AC: 14               
RB: 71150, SB: 1335459, TC: 21, AC: 13               
RB: 71150, SB: 1335459, TC: 22, AC: 14               
RB: 71150, SB: 1335459, TC: 22, AC: 14               
RB: 71150, SB: 1336737, TC: 21, AC: 14               
RB: 71150, SB: 1336933, TC: 21, AC: 14               
RB: 71150, SB: 1336933, TC: 21, AC: 14               
RB: 71932, SB: 1336933, TC: 22, AC: 14               
RB: 71932, SB: 1336933, TC: 22, AC: 14               
RB: 71932, SB: 1338211, TC: 22, AC: 14               
RB: 71940, SB: 1338211, TC: 22, AC: 14               
RB: 71940, SB: 1338211, TC: 22, AC: 13               
RB: 71940, SB: 1338211, TC: 23, AC: 14               
RB: 71940, SB: 1338215, TC: 22, AC: 14               
RB: 71940, SB: 1338215, TC: 22, AC: 14               
RB: 71940, SB: 1338215, TC: 22, AC: 14               
RB: 72782, SB: 1338342, TC: 22, AC: 14               
RB: 72782, SB: 1338342, TC: 22, AC: 14               
RB: 72782, SB: 1338342, TC: 22, AC: 14               
RB: 72782, SB: 1338342, TC: 22, AC: 14               
RB: 72782, SB: 1338342, TC: 22, AC: 14               
RB: 72782, SB: 1338342, TC: 22, AC: 14               
RB: 72782, SB: 1338342, TC: 22, AC: 14               
RB: 75263, SB: 1344223, TC: 24, AC: 15               
RB: 75263, SB: 1344223, TC: 24, AC: 15               
RB: 75263, SB: 1344223, TC: 24, AC: 15               
RB: 75263, SB: 1344223, TC: 24, AC: 15               
RB: 75263, SB: 1344223, TC: 24, AC: 15               
RB: 75263, SB: 1344223, TC: 24, AC: 15               
RB: 75263, SB: 1344223, TC: 24, AC: 15               
RB: 75263, SB: 1344223, TC: 24, AC: 15               
RB: 75263, SB: 1344223, TC: 24, AC: 15               
RB: 80924, SB: 1349850, TC: 28, AC: 19               
RB: 80924, SB: 1349850, TC: 28, AC: 19               
RB: 80924, SB: 1350951, TC: 28, AC: 19               
RB: 80924, SB: 1350951, TC: 28, AC: 19               
RB: 80924, SB: 1350951, TC: 28, AC: 19               
RB: 80924, SB: 1350951, TC: 28, AC: 19               
RB: 80924, SB: 1350951, TC: 28, AC: 19               
RB: 80924, SB: 1350951, TC: 28, AC: 19               
RB: 83305, SB: 1369042, TC: 28, AC: 19               
RB: 83305, SB: 1369274, TC: 28, AC: 19               
RB: 83305, SB: 1369934, TC: 28, AC: 19               
RB: 83305, SB: 1370184, TC: 28, AC: 19               
RB: 83305, SB: 1374907, TC: 28, AC: 19               
RB: 83305, SB: 1374907, TC: 28, AC: 19               
RB: 83305, SB: 1374907, TC: 28, AC: 19               
RB: 83305, SB: 1374907, TC: 28, AC: 19               
RB: 83305, SB: 1950973, TC: 28, AC: 19               
RB: 83305, SB: 1950973, TC: 28, AC: 19               
RB: 83305, SB: 1950973, TC: 28, AC: 19               
RB: 83305, SB: 1950973, TC: 28, AC: 19               
RB: 85687, SB: 1950973, TC: 28, AC: 19               
RB: 85687, SB: 1950973, TC: 28, AC: 19               
RB: 85687, SB: 1950973, TC: 28, AC: 19               
RB: 85687, SB: 1950973, TC: 28, AC: 19               
RB: 85687, SB: 1950973, TC: 28, AC: 19               
RB: 85687, SB: 1950973, TC: 28, AC: 19               
RB: 85687, SB: 1950973, TC: 28, AC: 19               
RB: 87239, SB: 2214257, TC: 28, AC: 19               
RB: 87239, SB: 2214257, TC: 28, AC: 19               
RB: 87239, SB: 2218281, TC: 28, AC: 19               
RB: 87239, SB: 2218527, TC: 28, AC: 19               
RB: 87239, SB: 2218527, TC: 28, AC: 17               
RB: 87239, SB: 2218527, TC: 28, AC: 16               
RB: 87239, SB: 2218527, TC: 28, AC: 15               
RB: 87239, SB: 2218527, TC: 29, AC: 16               
RB: 87239, SB: 2218527, TC: 29, AC: 15               
RB: 87239, SB: 2218527, TC: 30, AC: 16               
RB: 87239, SB: 2218527, TC: 30, AC: 15               
RB: 87239, SB: 2218527, TC: 31, AC: 16               
RB: 87239, SB: 2219235, TC: 28, AC: 16               
RB: 87239, SB: 2221807, TC: 28, AC: 16               
RB: 87239, SB: 2226867, TC: 28, AC: 16               
RB: 87239, SB: 2227093, TC: 28, AC: 16               
RB: 87239, SB: 2227325, TC: 28, AC: 16               
